Mileage;Price;PowerPs;Owners;HuTest;FirstRegistration;Color;Automatic;CubicCapacity;EmptyWeight
261028;2990;136;0;22;1999;0;2;1.998;0
276258;2990;193;3;23;1998;0;2;0;0
172251;2990;136;5;22;1997;3;2;1.998;0
261028;2990;136;0;22;1999;0;2;1.998;0
276258;2990;193;3;23;1998;0;2;0;0
261028;2990;136;0;22;1999;0;2;1.998;0
276258;2990;193;3;23;1998;0;2;0;0
261028;2990;136;0;22;1999;0;2;1.998;0
276258;2990;193;3;23;1998;0;2;0;0
261028;2990;136;0;22;1999;0;2;1.998;0
276258;2990;193;3;23;1998;0;2;0;0
261028;2990;136;0;22;1999;0;2;1.998;0
256000;2990;163;4;22;2000;1;2;1.998;1.365
261028;2990;136;0;22;1999;0;2;1.998;0
256000;2990;163;4;22;2000;1;2;1.998;1.365
261028;2990;136;0;22;1999;0;2;1.998;0
256000;2990;163;4;22;2000;1;2;1.998;1.365
172251;2990;136;5;22;1997;3;2;1.998;0
261028;2990;136;0;22;1999;0;2;1.998;0
256000;2990;163;4;22;2000;1;2;1.998;1.365
276258;2990;193;3;23;1998;0;2;0;0
184500;2990;163;0;22;2001;3;2;1.998;1.365
184500;2990;163;0;22;2001;3;2;1.998;1.365
184500;2990;163;0;22;2001;3;2;1.998;1.365
274000;2980;136;0;23;2000;4;2;1.998;0
223000;2950;163;0;22;2001;0;1;1.998;0
224125;2950;136;0;0;1999;0;1;1.998;0
165000;2950;136;0;22;1998;0;1;1.998;1.27
168000;2950;193;0;23;1997;3;1;2.295;0
165000;2950;136;0;22;1998;0;1;1.998;1.27
168000;2950;193;0;23;1997;3;1;2.295;0
165000;2950;136;0;22;1998;0;1;1.998;1.27
168000;2950;193;0;23;1997;3;1;2.295;0
165000;2950;136;0;22;1998;0;1;1.998;1.27
168000;2950;193;0;23;1997;3;1;2.295;0
168000;2950;193;0;23;1997;3;1;2.295;0
165000;2950;136;0;22;1998;0;1;1.998;1.27
203000;2950;197;0;22;2000;4;1;2.295;0
168000;2950;193;0;23;1997;3;1;2.295;0
165000;2950;136;0;22;1998;0;1;1.998;1.27
203000;2950;197;0;22;2000;4;1;2.295;0
168000;2950;193;0;23;1997;3;1;2.295;0
165000;2950;136;0;22;1998;0;1;1.998;1.27
168000;2950;193;0;23;1997;3;1;2.295;0
168000;2950;193;0;23;1997;3;1;2.295;0
250456;2950;163;6;22;2002;4;1;1.998;1.365
181560;2950;136;3;0;1999;3;2;1.998;1.27
246000;2950;136;0;0;1999;3;2;1.998;1.27
187000;2950;163;8;23;2001;3;2;1.998;1.365
237800;2950;136;0;22;1999;1;2;1.998;0
187000;2950;163;8;23;2001;3;2;1.998;1.365
187000;2950;163;8;23;2001;3;2;1.998;1.365
187000;2950;163;8;23;2001;3;2;1.998;1.365
212900;2950;136;4;21;1998;0;2;1.998;0
212900;2950;136;4;21;1998;0;2;1.998;0
212900;2950;136;4;21;1998;0;2;1.998;0
190700;2950;193;2;0;1999;2;2;2.295;1.325
212900;2950;136;4;21;1998;0;2;1.998;0
187000;2950;163;8;23;2001;3;2;1.998;1.365
212900;2950;136;4;21;1998;0;2;1.998;0
212900;2950;136;4;21;1998;0;2;1.998;0
212900;2950;136;4;21;1998;0;2;1.998;0
212900;2950;136;4;21;1998;0;2;1.998;0
187000;2950;163;8;23;2001;3;2;1.998;1.365
212900;2950;136;4;21;1998;0;2;1.998;0
187000;2950;163;8;23;2001;3;2;1.998;1.365
212900;2950;136;4;21;1998;0;2;1.998;0
187000;2950;163;8;23;2001;3;2;1.998;1.365
212900;2950;136;4;21;1998;0;2;1.998;0
187000;2950;163;8;23;2001;3;2;1.998;1.365
212900;2950;136;4;21;1998;0;2;1.998;0
187000;2950;163;8;23;2001;3;2;1.998;1.365
187000;2950;163;8;23;2001;3;2;1.998;1.365
187000;2950;163;8;23;2001;3;2;1.998;1.365
212900;2950;136;4;21;1998;0;2;1.998;0
187000;2950;163;8;23;2001;3;2;1.998;1.365
210000;2950;163;2;22;2002;0;2;1.998;1.365
212900;2950;136;4;21;1998;0;2;1.998;0
225000;2900;193;0;22;1998;6;1;2.295;0
225000;2900;193;0;22;1998;6;1;2.295;0
225000;2900;193;0;22;1998;6;1;2.295;0
150000;2900;163;2;0;2000;0;1;1.998;1.365
150000;2900;163;2;0;2000;0;1;1.998;1.365
150000;2900;163;2;0;2000;0;1;1.998;1.365
150000;2900;163;2;0;2000;0;1;1.998;1.365
150000;2900;163;2;0;2000;0;1;1.998;1.365
150000;2900;163;2;0;2000;0;1;1.998;1.365
150000;2900;163;2;0;2000;0;1;1.998;1.365
150000;2900;163;2;0;2000;0;1;1.998;1.365
200019;2900;197;0;22;2003;0;1;2.295;1.385
197000;2900;136;1;23;1999;6;2;1.998;1.27
197000;2900;136;1;23;1999;6;2;1.998;1.27
197000;2900;136;1;23;1999;6;2;1.998;1.27
197000;2900;136;1;23;1999;6;2;1.998;1.27
156000;2900;136;0;21;1997;3;2;1.998;1.27
156000;2900;136;0;21;1997;3;2;1.998;1.27
156000;2900;136;0;21;1997;3;2;1.998;1.27
198849;2900;163;3;0;2002;0;2;1.998;1.365
156000;2900;136;0;21;1997;3;2;1.998;1.27
198849;2900;163;3;0;2002;0;2;1.998;1.365
197000;2900;136;1;23;1999;6;2;1.998;1.27
197000;2900;136;1;23;1999;6;2;1.998;1.27
179400;2900;197;2;21;2000;0;2;2.295;1.385
197000;2900;136;1;23;1999;6;2;1.998;1.27
179400;2900;197;2;21;2000;0;2;2.295;1.385
197000;2900;136;1;23;1999;6;2;1.998;1.27
179400;2900;197;2;21;2000;0;2;2.295;1.385
197000;2900;136;1;23;1999;6;2;1.998;1.27
197000;2900;136;1;23;1999;6;2;1.998;1.27
197000;2900;136;1;23;1999;6;2;1.998;1.27
197000;2900;136;1;23;1999;6;2;1.998;1.27
197000;2900;136;1;23;1999;6;2;1.998;1.27
197000;2900;136;1;23;1999;6;2;1.998;1.27
256000;2900;193;0;23;1999;0;2;2.295;1.325
197000;2900;136;1;23;1999;6;2;1.998;1.27
197000;2900;136;1;23;1999;6;2;1.998;1.27
187000;2890;136;2;22;1999;2;1;0;0
187000;2890;136;2;22;1999;2;1;0;0
187000;2890;136;2;22;1999;2;1;0;0
187000;2890;136;2;22;1999;2;1;0;0
187000;2890;136;2;22;1999;2;1;0;0
187000;2890;136;2;22;1999;2;1;0;0
187000;2890;136;2;22;1999;2;1;0;0
187000;2890;136;2;22;1999;2;1;0;0
187000;2890;136;2;22;1999;2;1;0;0
187000;2890;136;2;22;1999;2;1;0;0
172251;2890;136;5;22;1997;3;2;1.998;0
172251;2890;136;5;22;1997;3;2;1.998;0
172251;2890;136;5;22;1997;3;2;1.998;0
230000;2880;197;0;22;2000;3;1;2.295;0
203800;2850;136;0;22;1999;4;2;1.998;0
153000;2850;193;0;22;1996;0;2;2.295;0
153000;2850;193;0;22;1996;0;2;2.295;0
153000;2850;193;0;22;1996;0;2;2.295;0
203800;2850;136;0;22;1999;4;2;1.998;0
153000;2850;193;0;22;1996;0;2;2.295;0
183000;2850;136;0;23;1997;0;2;1.998;0
203800;2850;136;0;22;1999;4;2;1.998;0
183000;2850;136;0;23;1997;0;2;1.998;0
203800;2850;136;0;22;1999;4;2;1.998;0
203800;2850;136;0;22;1999;4;2;1.998;0
203800;2850;136;0;22;1999;4;2;1.998;0
203800;2850;136;0;22;1999;4;2;1.998;0
203800;2850;136;0;22;1999;4;2;1.998;0
153000;2850;193;0;22;1996;0;2;2.295;0
153000;2850;193;0;22;1996;0;2;2.295;0
153000;2850;193;0;22;1996;0;2;2.295;0
153000;2850;193;0;22;1996;0;2;2.295;0
223000;2800;163;0;22;2001;0;1;1.998;0
263000;2800;193;0;21;1999;0;1;2.295;1.325
263000;2800;193;0;21;1999;0;1;2.295;1.325
263000;2800;193;0;21;1999;0;1;2.295;1.325
263000;2800;193;0;21;1999;0;1;2.295;1.325
263000;2800;193;0;21;1999;0;1;2.295;1.325
263000;2800;193;0;21;1999;0;1;2.295;1.325
263000;2800;193;0;21;1999;0;1;2.295;1.325
263000;2800;193;0;21;1999;0;1;2.295;1.325
109000;2800;136;0;0;1997;1;1;1.998;1.27
263000;2800;193;0;21;1999;0;1;2.295;1.325
263000;2800;193;0;21;1999;0;1;2.295;1.325
270000;2800;197;4;0;2001;3;2;2.295;1.385
270000;2800;197;4;0;2001;3;2;2.295;1.385
270000;2800;197;4;0;2001;3;2;2.295;1.385
270000;2800;197;4;0;2001;3;2;2.295;1.385
270000;2800;197;4;0;2001;3;2;2.295;1.385
270000;2800;197;4;0;2001;3;2;2.295;1.385
270000;2800;197;4;0;2001;3;2;2.295;1.385
95850;2800;193;0;22;1997;0;2;0;0
179000;2800;136;4;23;1998;0;2;1.998;1.27
270000;2800;197;4;0;2001;3;2;2.295;1.385
270000;2800;197;4;0;2001;3;2;2.295;1.385
270000;2800;197;4;0;2001;3;2;2.295;1.385
270000;2800;197;4;0;2001;3;2;2.295;1.385
270000;2800;197;4;0;2001;3;2;2.295;1.385
270000;2800;197;4;0;2001;3;2;2.295;1.385
270000;2800;197;4;0;2001;3;2;2.295;1.385
270000;2800;197;4;0;2001;3;2;2.295;1.385
270000;2800;197;4;0;2001;3;2;2.295;1.385
270000;2800;197;4;0;2001;3;2;2.295;1.385
206950;2790;193;4;22;1999;0;1;2.295;0
206950;2790;193;4;22;1999;0;1;2.295;0
206950;2790;193;4;22;1999;0;1;2.295;0
206950;2790;193;4;22;1999;0;1;2.295;0
206950;2790;193;4;22;1999;0;1;2.295;0
206950;2790;193;4;22;1999;0;1;2.295;0
206950;2790;193;4;22;1999;0;1;2.295;0
172251;2790;136;5;22;1997;3;2;1.998;0
172251;2790;136;5;22;1997;3;2;1.998;0
216000;2750;193;0;0;1999;0;1;2.295;1.325
216000;2750;193;0;0;1999;0;1;2.295;1.325
216000;2750;193;0;0;1999;0;1;2.295;1.325
216000;2750;193;0;0;1999;0;1;2.295;1.325
252000;2750;193;3;23;1998;0;1;2.295;1.325
252000;2750;193;3;23;1998;0;1;2.295;1.325
216000;2750;193;0;0;1999;0;1;2.295;1.325
216000;2750;193;0;0;1999;0;1;2.295;1.325
216000;2750;193;0;0;1999;0;1;2.295;1.325
216000;2750;193;0;0;1999;0;1;2.295;1.325
216000;2750;193;0;0;1999;0;1;2.295;1.325
216000;2750;193;0;0;1999;0;1;2.295;1.325
216000;2750;193;0;0;1999;0;1;2.295;1.325
216000;2750;193;0;0;1999;0;1;2.295;1.325
224125;2750;136;0;0;1999;0;1;1.998;0
216000;2750;193;0;0;1999;0;1;2.295;1.325
224125;2750;136;0;0;1999;0;1;1.998;0
216000;2750;193;0;0;1999;0;1;2.295;1.325
224125;2750;136;0;0;1999;0;1;1.998;0
216000;2750;193;0;0;1999;0;1;2.295;1.325
224125;2750;136;0;0;1999;0;1;1.998;0
216000;2750;193;0;0;1999;0;1;2.295;1.325
205574;2750;163;4;22;2003;4;1;1.998;1.365
205574;2750;163;4;22;2003;4;1;1.998;1.365
165223;2750;197;0;0;2001;0;2;2.295;1.385
165223;2750;197;0;0;2001;0;2;2.295;1.385
165223;2750;197;0;0;2001;0;2;2.295;1.385
165223;2750;197;0;0;2001;0;2;2.295;1.385
160000;2750;136;5;22;1997;4;2;1.998;1.27
165223;2750;197;0;0;2001;0;2;2.295;1.385
165223;2750;197;0;0;2001;0;2;2.295;1.385
165223;2750;197;0;0;2001;0;2;2.295;1.385
165223;2750;197;0;0;2001;0;2;2.295;1.385
165223;2750;197;0;0;2001;0;2;2.295;1.385
165223;2750;197;0;0;2001;0;2;2.295;1.385
165223;2750;197;0;0;2001;0;2;2.295;1.385
165223;2750;197;0;0;2001;0;2;2.295;1.385
165223;2750;197;0;0;2001;0;2;2.295;1.385
165223;2750;197;0;0;2001;0;2;2.295;1.385
165223;2750;197;0;0;2001;0;2;2.295;1.385
165223;2750;197;0;0;2001;0;2;2.295;1.385
224858;2700;136;2;0;1999;0;2;1.998;1.27
144000;2700;193;2;0;1999;0;2;2.295;1.325
224858;2700;136;2;0;1999;0;2;1.998;1.27
144000;2700;193;2;0;1999;0;2;2.295;1.325
224858;2700;136;2;0;1999;0;2;1.998;1.27
144000;2700;193;2;0;1999;0;2;2.295;1.325
224858;2700;136;2;0;1999;0;2;1.998;1.27
144000;2700;193;2;0;1999;0;2;2.295;1.325
144000;2700;193;2;0;1999;0;2;2.295;1.325
144000;2700;193;2;0;1999;0;2;2.295;1.325
144000;2700;193;2;0;1999;0;2;2.295;1.325
144000;2700;193;2;0;1999;0;2;2.295;1.325
144000;2700;193;2;0;1999;0;2;2.295;1.325
176127;2699;136;0;22;1999;4;1;1.998;0
254928;2699;136;3;0;1997;1;2;1.998;0
254928;2699;136;3;0;1997;1;2;1.998;0
150000;2650;163;1;21;2000;3;2;1.998;1.365
150000;2650;163;1;21;2000;3;2;1.998;1.365
150000;2650;163;1;21;2000;3;2;1.998;1.365
150000;2650;163;1;21;2000;3;2;1.998;1.365
264250;2600;193;5;0;1998;7;1;2.295;1.325
264250;2600;193;5;0;1998;7;1;2.295;1.325
264250;2600;193;5;0;1998;7;1;2.295;1.325
264250;2600;193;5;0;1998;7;1;2.295;1.325
264250;2600;193;5;0;1998;7;1;2.295;1.325
264250;2600;193;5;0;1998;7;1;2.295;1.325
264250;2600;193;5;0;1998;7;1;2.295;1.325
264250;2600;193;5;0;1998;7;1;2.295;1.325
316270;2599;197;2;0;2002;6;1;2.295;1.385
172251;2590;136;5;22;1997;3;2;1.998;0
172251;2590;136;5;22;1997;3;2;1.998;0
178111;2500;163;2;0;2001;0;1;1.998;1.365
178111;2500;163;2;0;2001;0;1;1.998;1.365
178111;2500;163;2;0;2001;0;1;1.998;1.365
200000;2500;136;3;18;1999;10;1;1.998;0
178111;2500;163;2;0;2001;0;1;1.998;1.365
200000;2500;136;3;18;1999;10;1;1.998;0
200000;2500;136;3;0;1999;10;1;1.998;1.27
200000;2500;136;3;0;1999;10;1;1.998;1.27
200000;2500;136;3;0;1999;10;1;1.998;1.27
178111;2500;163;2;0;2001;0;1;1.998;1.365
200000;2500;136;3;0;1999;10;1;1.998;1.27
178111;2500;163;2;0;2001;0;1;1.998;1.365
200000;2500;136;3;0;1999;10;1;1.998;1.27
200000;2500;136;3;0;1999;10;1;1.998;1.27
178111;2500;163;2;0;2001;0;1;1.998;1.365
200000;2500;136;3;18;1999;10;1;1.998;0
178111;2500;163;2;0;2001;0;1;1.998;1.365
200000;2500;136;3;18;1999;10;1;1.998;0
178111;2500;163;2;0;2001;0;1;1.998;1.365
200000;2500;136;3;18;1999;10;1;1.998;0
178111;2500;163;2;0;2001;0;1;1.998;1.365
178111;2500;163;2;0;2001;0;1;1.998;1.365
200000;2500;136;3;18;1999;10;1;1.998;0
178111;2500;163;2;0;2001;0;1;1.998;1.365
200000;2500;136;3;18;1999;10;1;1.998;0
178111;2500;163;2;0;2001;0;1;1.998;1.365
200000;2500;136;3;18;1999;10;1;1.998;0
178111;2500;163;2;0;2001;0;1;1.998;1.365
200000;2500;136;3;18;1999;10;1;1.998;0
24000;2500;136;0;0;1997;0;0;0;0
290000;2500;163;3;0;2001;4;2;1.998;1.365
199495;2500;163;0;21;2000;4;2;1.998;0
225000;2500;163;0;23;2001;0;2;1.998;1.365
221200;2500;193;0;0;1999;1;2;2.295;1.325
181560;2500;136;3;23;1999;3;2;1.998;1.27
290000;2500;163;3;0;2001;4;2;1.998;1.365
221200;2500;193;0;0;1999;1;2;2.295;1.325
290000;2500;163;3;0;2001;4;2;1.998;1.365
101000;2500;136;0;21;1999;0;2;1.998;0
221200;2500;193;0;0;1999;1;2;2.295;1.325
290000;2500;163;3;0;2001;4;2;1.998;1.365
101000;2500;136;0;21;1999;0;2;1.998;0
221200;2500;193;0;0;1999;1;2;2.295;1.325
204000;2500;136;2;0;1998;0;2;1.998;1.27
256000;2500;163;4;22;2000;1;2;1.998;1.365
246000;2500;193;0;0;1998;4;2;2.295;1.325
261000;2500;136;0;0;2000;0;2;1.998;1.27
204000;2500;136;2;0;1998;0;2;1.998;1.27
256000;2500;163;4;22;2000;1;2;1.998;1.365
246000;2500;193;0;0;1998;4;2;2.295;1.325
204000;2500;136;2;0;1998;0;2;1.998;1.27
256000;2500;163;4;22;2000;1;2;1.998;1.365
246000;2500;193;0;0;1998;4;2;2.295;1.325
204000;2500;136;2;0;1998;0;2;1.998;1.27
256000;2500;163;4;22;2000;1;2;1.998;1.365
246000;2500;193;0;0;1998;4;2;2.295;1.325
204000;2500;136;2;0;1998;0;2;1.998;1.27
290000;2500;163;3;0;2001;4;2;1.998;1.365
256000;2500;163;4;22;2000;1;2;1.998;1.365
246000;2500;193;0;0;1998;4;2;2.295;1.325
204000;2500;136;2;0;1998;0;2;1.998;1.27
256000;2500;163;4;22;2000;1;2;1.998;1.365
246000;2500;193;0;0;1998;4;2;2.295;1.325
204000;2500;136;2;0;1998;0;2;1.998;1.27
256000;2500;163;4;22;2000;1;2;1.998;1.365
246000;2500;193;0;0;1998;4;2;2.295;1.325
204000;2500;136;2;0;1998;0;2;1.998;1.27
256000;2500;163;4;22;2000;1;2;1.998;1.365
246000;2500;193;0;0;1998;4;2;2.295;1.325
204000;2500;136;2;0;1998;0;2;1.998;1.27
290000;2500;163;3;0;2001;4;2;1.998;1.365
210000;2500;163;2;22;2002;0;2;1.998;1.365
246000;2500;193;0;0;1998;4;2;2.295;1.325
204000;2500;136;2;0;1998;0;2;1.998;1.27
290000;2500;163;3;0;2001;4;2;1.998;1.365
246000;2500;193;0;0;1998;4;2;2.295;1.325
204000;2500;136;2;0;1998;0;2;1.998;1.27
290000;2500;163;3;0;2001;4;2;1.998;1.365
246000;2500;193;0;0;1998;4;2;2.295;1.325
204000;2500;136;2;0;1998;0;2;1.998;1.27
290000;2500;163;3;0;2001;4;2;1.998;1.365
246000;2500;193;0;0;1998;4;2;2.295;1.325
290000;2500;163;3;0;2001;4;2;1.998;1.365
221200;2500;193;0;0;1999;1;2;2.295;1.325
204000;2500;136;2;0;1998;0;2;1.998;1.27
290000;2500;163;3;0;2001;4;2;1.998;1.365
204000;2500;136;2;0;1998;0;2;1.998;1.27
290000;2500;163;3;0;2001;4;2;1.998;1.365
246000;2500;193;0;0;1998;4;2;2.295;1.325
204000;2500;136;2;0;1998;0;2;1.998;1.27
290000;2500;163;3;0;2001;4;2;1.998;1.365
246000;2500;193;0;0;1998;4;2;2.295;1.325
153970;2499;163;0;23;2003;0;2;1.998;1.365
184300;2498;163;0;0;2001;0;1;1.998;1.385
161000;2490;193;3;22;1999;0;1;2.295;1.325
161000;2490;193;3;22;1999;0;1;2.295;1.325
161000;2490;193;3;22;1999;0;1;2.295;1.325
161000;2490;193;3;22;1999;0;1;2.295;1.325
224125;2490;136;0;0;1999;0;1;1.998;0
224125;2490;136;0;0;1999;0;1;1.998;0
213890;2490;197;0;0;2000;4;2;2.295;1.385
213890;2490;197;0;0;2000;4;2;2.295;1.385
213890;2490;197;0;0;2000;4;2;2.295;1.385
213890;2490;197;0;0;2000;4;2;2.295;1.385
213890;2490;197;0;0;2000;4;2;2.295;1.385
213890;2490;197;0;0;2000;4;2;2.295;1.385
213890;2490;197;0;0;2000;4;2;2.295;1.385
213890;2490;197;0;0;2000;4;2;2.295;1.385
310000;2450;193;0;0;1999;0;2;2.295;0
198849;2400;163;3;0;2002;0;2;1.998;1.365
198849;2400;163;3;0;2002;0;2;1.998;1.365
198849;2400;163;3;0;2002;0;2;1.998;1.365
198849;2400;163;3;0;2002;0;2;1.998;1.365
198849;2400;163;3;0;2002;0;2;1.998;1.365
184000;2395;163;2;23;2000;4;2;1.998;1.365
274000;2389;136;0;22;1999;0;2;1.998;0
206000;2350;136;2;22;1999;4;1;1.998;1.27
206000;2350;136;2;22;1999;4;1;1.998;1.27
206000;2350;136;2;22;1999;4;1;1.998;1.27
206000;2350;136;2;22;1999;4;1;1.998;1.27
206000;2350;136;2;22;1999;4;1;1.998;1.27
206000;2350;136;2;22;1999;4;1;1.998;1.27
206000;2350;136;2;22;1999;4;1;1.998;1.27
206000;2350;136;2;22;1999;4;1;1.998;1.27
206000;2350;136;2;22;1999;4;1;1.998;1.27
206000;2350;136;2;22;1999;4;1;1.998;1.27
206000;2350;136;2;22;1999;4;1;1.998;1.27
206000;2350;136;2;22;1999;4;1;1.998;1.27
206000;2350;136;2;22;1999;4;1;1.998;1.27
206000;2350;136;2;22;1999;4;1;1.998;1.27
206000;2350;136;2;22;1999;4;1;1.998;1.27
206000;2350;136;2;22;1999;4;1;1.998;1.27
206000;2350;136;2;22;1999;4;1;1.998;1.27
206000;2350;136;2;22;1999;4;1;1.998;1.27
206000;2350;136;2;22;1999;4;1;1.998;1.27
206000;2350;136;2;22;1999;4;1;1.998;1.27
210000;2350;163;3;22;2002;0;2;1.998;1.365
210000;2350;163;3;22;2002;0;2;1.998;1.365
225000;2333;163;0;23;2001;0;2;1.998;1.365
225000;2333;163;0;23;2001;0;2;1.998;1.365
225000;2333;163;0;23;2001;0;2;1.998;1.365
225000;2333;163;0;23;2001;0;2;1.998;1.365
225000;2333;163;0;23;2001;0;2;1.998;1.365
225000;2333;163;0;23;2001;0;2;1.998;1.365
225000;2333;163;0;23;2001;0;2;1.998;1.365
201000;2300;163;0;21;2001;0;1;1.998;0
201000;2300;163;0;21;2001;0;1;1.998;0
201000;2300;163;0;21;2001;0;1;1.998;0
201000;2300;163;0;21;2001;0;1;1.998;0
210000;2300;163;2;20;2001;0;2;1.998;1.365
210000;2300;163;2;20;2001;0;2;1.998;1.365
245280;2300;193;2;22;1999;3;2;2.295;1.325
210000;2300;163;2;20;2001;0;2;1.998;1.365
245280;2300;193;2;22;1999;3;2;2.295;1.325
210000;2300;163;2;20;2001;0;2;1.998;1.365
245280;2300;193;2;22;1999;3;2;2.295;1.325
190000;2300;163;3;0;2000;0;2;1.998;1.365
190000;2300;163;3;0;2000;0;2;1.998;1.365
190000;2300;163;3;0;2000;0;2;1.998;1.365
190000;2300;163;3;0;2000;0;2;1.998;1.365
190000;2300;163;3;0;2000;0;2;1.998;1.365
190000;2300;163;3;0;2000;0;2;1.998;1.365
190000;2300;163;3;0;2000;0;2;1.998;1.365
190000;2300;163;3;0;2000;0;2;1.998;1.365
210000;2300;163;2;20;2001;0;2;1.998;1.365
210000;2300;163;2;20;2001;0;2;1.998;1.365
190000;2300;163;3;0;2000;0;2;1.998;1.365
210000;2300;163;2;20;2001;0;2;1.998;1.365
190000;2300;163;3;0;2000;0;2;1.998;1.365
224858;2300;136;2;0;1999;0;2;1.998;1.27
210000;2300;163;2;20;2001;0;2;1.998;1.365
224858;2300;136;2;0;1999;0;2;1.998;1.27
210000;2300;163;2;20;2001;0;2;1.998;1.365
224858;2300;136;2;0;1999;0;2;1.998;1.27
210000;2300;163;2;20;2001;0;2;1.998;1.365
224858;2300;136;2;0;1999;0;2;1.998;1.27
210000;2300;163;2;20;2001;0;2;1.998;1.365
167964;2250;193;4;19;1998;6;1;0;0
228000;2250;136;0;0;1999;0;1;1.998;1.27
167964;2250;193;4;19;1998;6;1;0;0
167964;2250;193;4;19;1998;6;1;0;0
270000;2250;136;3;0;1996;0;2;1.998;1.27
270000;2250;136;3;0;1996;0;2;1.998;1.27
199495;2250;163;0;21;2000;4;2;1.998;0
270000;2250;136;3;0;1996;0;2;1.998;1.27
183000;2250;136;0;23;1997;0;2;1.998;0
183000;2250;136;0;23;1997;0;2;1.998;0
173400;2222;136;3;0;1998;0;2;1.998;1.27
173400;2222;136;3;0;1998;0;2;1.998;1.27
173400;2222;136;3;0;1998;0;2;1.998;1.27
173400;2222;136;3;0;1998;0;2;1.998;1.27
173400;2222;136;3;0;1998;0;2;1.998;1.27
173400;2222;136;3;0;1998;0;2;1.998;1.27
173400;2222;136;3;0;1998;0;2;1.998;1.27
173400;2222;136;3;0;1998;0;2;1.998;1.27
173400;2222;136;3;0;1998;0;2;1.998;1.27
173400;2222;136;3;0;1998;0;2;1.998;1.27
173400;2222;136;3;0;1998;0;2;1.998;1.27
173400;2222;136;3;0;1998;0;2;1.998;1.27
173400;2222;136;3;0;1998;0;2;1.998;1.27
173400;2222;136;3;0;1998;0;2;1.998;1.27
173400;2222;136;3;0;1998;0;2;1.998;1.27
173400;2222;136;3;0;1998;0;2;1.998;1.27
173400;2222;136;3;0;1998;0;2;1.998;1.27
173400;2222;136;3;0;1998;0;2;1.998;1.27
173400;2222;136;3;0;1998;0;2;1.998;1.27
236000;2200;136;4;22;1999;4;1;1.998;1.27
235000;2200;136;0;0;1999;4;1;1.998;1.27
235000;2200;136;0;0;1999;4;1;1.998;1.27
235000;2200;136;0;0;1999;4;1;1.998;1.27
228000;2200;136;0;0;1999;0;1;1.998;1.27
228000;2200;136;0;0;1999;0;1;1.998;1.27
235000;2200;136;0;0;1999;4;1;1.998;1.27
235000;2200;136;0;0;1999;4;1;1.998;1.27
258000;2200;136;2;21;1999;4;2;1.998;1.27
276000;2200;163;5;0;2001;3;2;1.998;1.365
258000;2200;136;2;21;1999;4;2;1.998;1.27
276000;2200;163;5;0;2001;3;2;1.998;1.365
252539;2200;163;0;0;2001;0;2;1.998;1.365
276000;2200;163;5;0;2001;3;2;1.998;1.365
276000;2200;163;5;0;2001;3;2;1.998;1.365
276000;2200;163;5;0;2001;3;2;1.998;1.365
198274;2200;163;3;22;2001;3;2;1.998;1.365
198274;2200;163;3;22;2001;3;2;1.998;1.365
276000;2200;163;5;0;2001;3;2;1.998;1.365
276000;2200;163;5;0;2001;3;2;1.998;1.365
276000;2200;163;5;0;2001;3;2;1.998;1.365
276000;2200;163;5;0;2001;3;2;1.998;1.365
276000;2200;163;5;0;2001;3;2;1.998;1.365
276000;2200;163;5;0;2001;3;2;1.998;1.365
276000;2200;163;5;0;2001;3;2;1.998;1.365
152200;2190;136;0;0;1999;0;2;1.998;1.27
187000;2150;163;8;23;2001;3;2;1.998;1.365
187000;2150;163;8;23;2001;3;2;1.998;1.365
187000;2150;163;8;23;2001;3;2;1.998;1.365
187000;2150;163;8;23;2001;3;2;1.998;1.365
187000;2150;163;8;23;2001;3;2;1.998;1.365
187000;2150;163;8;23;2001;3;2;1.998;1.365
187000;2150;163;8;23;2001;3;2;1.998;1.365
228000;2100;136;0;0;1999;0;1;1.998;1.27
245280;2100;193;2;22;1999;3;2;2.295;1.325
245280;2100;193;2;22;1999;3;2;2.295;1.325
245280;2100;193;2;22;1999;3;2;2.295;1.325
245280;2100;193;2;22;1999;3;2;2.295;1.325
230700;2100;136;0;23;1997;0;2;1.998;1.27
245280;2100;193;2;22;1999;3;2;2.295;1.325
230700;2100;136;0;23;1997;0;2;1.998;1.27
245280;2100;193;2;22;1999;3;2;2.295;1.325
230700;2100;136;0;23;1997;0;2;1.998;1.27
245280;2100;193;2;22;1999;3;2;2.295;1.325
245280;2100;193;2;22;1999;3;2;2.295;1.325
245280;2100;193;2;22;1999;3;2;2.295;1.325
230700;2100;136;0;23;1997;0;2;1.998;1.27
245280;2100;193;2;22;1999;3;2;2.295;1.325
230700;2100;136;0;23;1997;0;2;1.998;1.27
245280;2100;193;2;22;1999;3;2;2.295;1.325
230700;2100;136;0;23;1997;0;2;1.998;1.27
245280;2100;193;2;22;1999;3;2;2.295;1.325
245280;2100;193;2;22;1999;3;2;2.295;1.325
245280;2100;193;2;22;1999;3;2;2.295;1.325
245280;2100;193;2;22;1999;3;2;2.295;1.325
228000;2000;136;0;0;1999;0;1;1.998;1.27
228000;2000;136;0;0;1999;0;1;1.998;1.27
24000;2000;136;0;0;1997;0;0;0;0
220000;2000;163;2;0;2001;0;2;1.998;1.365
220000;2000;163;2;0;2001;0;2;1.998;1.365
225000;2000;193;5;0;1998;0;2;2.295;1.325
